CHROM StartPOS EndPOS
NC_047172.1 5164495 5164895
NC_047172.1 5281217 5281617
NC_047172.1 5443734 5444134
NC_047172.1 5668307 5668707
NC_047172.1 5698746 5699146
NC_047172.1 5769125 5769525
NC_047172.1 5778079 5778479
NC_047172.1 5827896 5828296
NC_047172.1 6098654 6099054
NC_047172.1 6524744 6525144
NC_047172.1 6603284 6603684
NC_047172.1 7296524 7296924
NC_047172.1 7864404 7864804
NC_047172.1 8029211 8029611
NC_047172.1 8113177 8113577
NC_047172.1 8153620 8154020
NC_047172.1 9027889 9028289
NC_047172.1 9049922 9050322
NC_047172.1 9130635 9131035
NC_047172.1 9157523 9157923
NC_047172.1 9169259 9169659
NC_047172.1 9456728 9457128
NC_047172.1 9600779 9601179
NC_047172.1 9760859 9761259
NC_047172.1 10291885 10292285
NC_047172.1 10363899 10364299
NC_047172.1 10635902 10636302
NC_047172.1 11081399 11081799
NC_047172.1 11206573 11206973
NC_047172.1 11254492 11254892
NC_047172.1 11458951 11459351
NC_047172.1 11491093 11491493
NC_047172.1 11536883 11537283
NC_047172.1 11622857 11623257
NC_047172.1 11753140 11753540
NC_047172.1 11951253 11951653
NC_047172.1 12055382 12055782
NC_047172.1 12178187 12178587
NC_047172.1 12551290 12551690
NC_047172.1 12757536 12757936
NC_047172.1 13173028 13173428
NC_047172.1 13200343 13200743
NC_047172.1 13398683 13399083
NC_047172.1 13407974 13408374
NC_047172.1 13436459 13436859
NC_047172.1 13665946 13666346
NC_047172.1 13754577 13754977
NC_047172.1 13805882 13806282
NC_047172.1 13869667 13870067
NC_047172.1 13894876 13895276
NC_047172.1 14040351 14040751
NC_047172.1 14581758 14582158
NC_047172.1 14614007 14614407
NC_047172.1 14709386 14709786
NC_047172.1 14771812 14772212
NC_047172.1 15030980 15031380
NC_047172.1 15054514 15054914
NC_047172.1 15133449 15133849
NC_047172.1 15257811 15258211
NC_047172.1 15272173 15272573
NC_047172.1 15307407 15307807
NC_047172.1 15502210 15502610
NC_047172.1 15559999 15560399
NC_047172.1 15594979 15595379
NC_047172.1 15806226 15806626
NC_047172.1 16315363 16315763
NC_047172.1 16417172 16417572
NC_047172.1 16926248 16926648
NC_047172.1 17189435 17189835
NC_047172.1 17238836 17239236
NC_047172.1 17303744 17304144
NC_047172.1 17372877 17373277
NC_047172.1 17436358 17436758
NC_047172.1 19332503 19332903
NC_047172.1 19478606 19479006
NC_047172.1 20058395 20058795
NC_047172.1 20083486 20083886
NC_047172.1 20154697 20155097
NC_047172.1 20176325 20176725
NC_047172.1 20230361 20230761
NC_047172.1 20260116 20260516
NC_047172.1 20389582 20389982
NC_047172.1 20475973 20476373
NC_047172.1 20492556 20492956
NC_047172.1 20740991 20741391
NC_047172.1 20804991 20805391
NC_047172.1 20840155 20840555
NC_047172.1 21955013 21955413
NC_047172.1 22251009 22251409
NC_047172.1 22301786 22302186
NC_047172.1 22724340 22724740
NC_047172.1 22844777 22845177
NC_047172.1 23705057 23705457
NC_047172.1 23778873 23779273
NC_047172.1 23866554 23866954
NC_047172.1 23893538 23893938
NC_047172.1 23934318 23934718
NC_047172.1 23954157 23954557
NC_047172.1 24096427 24096827
NC_047172.1 24361652 24362052
NC_047172.1 24697610 24698010
NC_047172.1 24804423 24804823
NC_047172.1 24835578 24835978
NC_047172.1 24895467 24895867
NC_047172.1 25021143 25021543
NC_047172.1 25092875 25093275
NC_047172.1 25454040 25454440
NC_047172.1 25679466 25679866
NC_047172.1 25917669 25918069
NC_047172.1 26289961 26290361
NC_047172.1 26289962 26290362
NC_047172.1 26300129 26300529
NC_047172.1 26300178 26300578
NC_047172.1 26302148 26302548
NC_047172.1 26304826 26305226
NC_047172.1 26306157 26306557
NC_047172.1 26306498 26306898
NC_047172.1 26307162 26307562
NC_047172.1 26309169 26309569
NC_047172.1 26310842 26311242
NC_047172.1 26311177 26311577
NC_047172.1 26311177 26311577
NC_047174.1 113632 508323
NC_047174.1 629737 630137
NC_047174.1 676151 676551
NC_047174.1 717532 717932
NC_047174.1 739539 739939
NC_047174.1 818402 818802
NC_047174.1 883928 884328
NC_047174.1 928636 929036
NC_047174.1 962782 963182
NC_047174.1 979917 980317
NC_047174.1 1028250 1028650
NC_047174.1 1052257 1052657
NC_047174.1 1070059 1070459
NC_047174.1 1080793 1081193
NC_047174.1 1093381 1093781
NC_047174.1 1106220 1106620
NC_047174.1 1275013 1275413
NC_047174.1 1341799 1342199
NC_047174.1 1470657 1471057
NC_047174.1 1793346 1793746
NC_047174.1 1874363 1874763
NC_047174.1 1963033 1963433
NC_047174.1 1989347 1989747
NC_047174.1 2067519 2067919
NC_047174.1 2186767 2187167
NC_047174.1 2213469 2213869
NC_047174.1 2278745 2279145
NC_047174.1 2384235 2384635
NC_047174.1 2482559 2482959
NC_047174.1 2549509 2549909
NC_047174.1 2559842 2560242
NC_047174.1 2734361 2734761
NC_047174.1 2792006 2792406
NC_047174.1 2870436 2870836
NC_047174.1 2912424 2912824
NC_047174.1 2924117 2924517
NC_047174.1 2986090 2986490
NC_047174.1 3069572 3069972
NC_047174.1 3213481 3213881
NC_047174.1 3296994 3297394
NC_047174.1 3349694 3350094
NC_047174.1 3394923 3395323
NC_047174.1 3574549 3574949
NC_047174.1 3602232 3602632
NC_047174.1 3676587 3676987
NC_047174.1 3709887 3710287
NC_047174.1 3879659 3880059
NC_047174.1 3921593 3921993
NC_047174.1 3951889 3952289
NC_047174.1 3963641 3964041
NC_047174.1 4007743 4008143
NC_047174.1 4162382 4162782
NC_047174.1 4178929 4179329
NC_047174.1 4195743 4196143
NC_047174.1 4226818 4227218
NC_047174.1 4273670 4274070
NC_047174.1 4298259 4298659
NC_047174.1 4562772 4563172
NC_047174.1 4779630 4780030
NC_047174.1 4820918 4821318
NC_047174.1 4829822 4830222
NC_047174.1 4915646 4916046
NC_047174.1 4926334 4926734
NC_047174.1 5009562 5009962
NC_047174.1 5051161 5051561
NC_047174.1 5569195 5569595
NC_047174.1 5678298 5678698
NC_047174.1 5799660 5800060
NC_047174.1 5890711 5891111
NC_047174.1 6014281 6014681
NC_047174.1 6201845 6202245
NC_047174.1 6518011 6518411
NC_047174.1 6562920 6563320
NC_047174.1 6619043 6619443
NC_047174.1 7026712 7027112
NC_047174.1 7129867 7130267
NC_047174.1 7151387 7151787
NC_047174.1 7185126 7185526
NC_047174.1 7306972 7307372
NC_047174.1 7351279 7351679
NC_047174.1 7505772 7506172
NC_047174.1 7674012 7674412
NC_047174.1 7741809 7742209
NC_047174.1 7763976 7764376
NC_047174.1 7958179 7958579
NC_047174.1 8104594 8104994
NC_047174.1 8330306 8330706
NC_047174.1 8531782 8532182
NC_047174.1 8567398 8567798
NC_047174.1 8865394 8865794
NC_047174.1 9613511 9613911
NC_047174.1 9780367 9780767
NC_047174.1 9938730 9939130
NC_047174.1 10111465 10111865
NC_047174.1 10268357 10268757
NC_047174.1 10316855 10317255
NC_047174.1 10806661 10807061
NC_047174.1 10844984 10845384
NC_047174.1 10871138 10871538
NC_047174.1 10929066 10929466
NC_047174.1 11033625 11034025
NC_047174.1 11160534 11160934
NC_047174.1 11316794 11317194
NC_047174.1 11492074 11492474
NC_047174.1 11605934 11606334
NC_047174.1 11622060 11622460
NC_047174.1 11663965 11664365
NC_047174.1 11707301 11707701
NC_047174.1 11945757 11946157
NC_047174.1 12100986 12101386
NC_047174.1 12718552 12718952
NC_047174.1 12773933 12774333
NC_047174.1 12798593 12798993
NC_047174.1 13169400 13169800
NC_047174.1 13180333 13180733
NC_047174.1 13205511 13205911
NC_047174.1 13649082 13649482
NC_047174.1 13936005 13936405
NC_047174.1 14081032 14081432
NC_047174.1 14171193 14171593
NC_047174.1 14642155 14642555
NC_047174.1 14688229 14688629
NC_047174.1 14907484 14907884
NC_047174.1 15206564 15206964
NC_047174.1 15298717 15299117
NC_047174.1 15813289 15813689
NC_047174.1 15842446 15842846
NC_047174.1 16124753 16125153
NC_047174.1 16427368 16427768
NC_047174.1 16474599 16474999
NC_047174.1 16578711 16579111
NC_047174.1 16640658 16641058
NC_047174.1 16947839 16948239
NC_047174.1 17653632 17654032
NC_047174.1 17768186 17768586
NC_047174.1 18029172 18029572
NC_047174.1 18384286 18384686
NC_047174.1 18424323 18424723
NC_047174.1 18567891 18568291
NC_047174.1 18599727 18600127
NC_047174.1 18756292 18756692
NC_047174.1 18902789 18903189
NC_047174.1 18981147 18981547
NC_047174.1 19008663 19009063
NC_047174.1 19472359 19472759
NC_047174.1 19649563 19649963
NC_047174.1 19759633 19760033
NC_047174.1 19927199 19927599
NC_047174.1 19948236 19948636
NC_047174.1 19973938 19974338
NC_047174.1 20041652 20042052
NC_047174.1 20084629 20085029
NC_047174.1 20177199 20177599
NC_047174.1 20297821 20298221
NC_047174.1 21423703 21424103
NC_047174.1 21426809 21427209
NC_047174.1 21429782 21430182
NC_047174.1 21430456 21430856
NC_047174.1 21431427 21431827
NC_047174.1 21434792 21435192
NC_047174.1 21434833 21435234
NC_047152.1 137126 158088
NC_047152.1 201839 202239
NC_047152.1 350690 351090
NC_047152.1 538199 538599
NC_047152.1 672559 672959
NC_047152.1 822718 823118
NC_047152.1 837463 837863
NC_047152.1 866332 866732
NC_047152.1 1771241 1771641
NC_047152.1 1888728 1889128
NC_047152.1 2005808 2006208
NC_047152.1 2282494 2282894
NC_047152.1 2323667 2324067
NC_047152.1 2347366 2347766
NC_047152.1 2385547 2385947
NC_047152.1 2456964 2457364
NC_047152.1 2477501 2477901
NC_047152.1 2623469 2623869
NC_047152.1 2645784 2646184
NC_047152.1 2748454 2748854
NC_047152.1 3261998 3262398
NC_047152.1 3331512 3331912
NC_047152.1 3344791 3345191
NC_047152.1 3375439 3375839
NC_047152.1 3405379 3405779
NC_047152.1 3470403 3470803
NC_047152.1 3498701 3499101
NC_047152.1 3583527 3583927
NC_047152.1 3678821 3679221
NC_047152.1 3826979 3827379
NC_047152.1 3942461 3942861
NC_047152.1 4137077 4137477
NC_047152.1 4167378 4167778
NC_047152.1 4234522 4234922
NC_047152.1 4313579 4313979
NC_047152.1 4377046 4377446
NC_047152.1 4955580 4955980
NC_047152.1 4975407 4975807
NC_047152.1 5070592 5070992
NC_047152.1 5114578 5114978
NC_047152.1 5312590 5312990
NC_047152.1 5552314 5552714
NC_047152.1 5681120 5681520
NC_047152.1 5710255 5710655
NC_047152.1 5892255 5892655
NC_047152.1 6055935 6056335
NC_047152.1 6421134 6421534
NC_047152.1 6549860 6550260
NC_047152.1 6747849 6748249
NC_047152.1 6761420 6761820
NC_047152.1 6990519 6990919
NC_047152.1 7021794 7022194
NC_047152.1 7055161 7055561
NC_047152.1 7411764 7412164
NC_047152.1 7597487 7597887
NC_047152.1 7633567 7633967
NC_047152.1 7672062 7672462
NC_047152.1 7716967 7717367
NC_047152.1 7790946 7791346
NC_047152.1 8046489 8046889
NC_047152.1 8079899 8080299
NC_047152.1 8252747 8253147
NC_047152.1 8482979 8483379
NC_047152.1 8872564 8872964
NC_047152.1 8899835 8900235
NC_047152.1 9081298 9081698
NC_047152.1 9103428 9103828
NC_047152.1 9122269 9122669
NC_047152.1 9162523 9162923
NC_047152.1 9185559 9185959
NC_047152.1 9234175 9234575
NC_047152.1 9313226 9313626
NC_047152.1 9336098 9336498
NC_047152.1 9455991 9456391
NC_047152.1 9548393 9548793
NC_047152.1 9828656 9829056
NC_047152.1 9874938 9875338
NC_047152.1 9898048 9898448
NC_047152.1 9917222 9917622
NC_047152.1 9927804 9928204
NC_047152.1 9944869 9945269
NC_047152.1 10003043 10003443
NC_047152.1 10083894 10084294
NC_047152.1 10153028 10153428
NC_047152.1 10215178 10215578
NC_047152.1 10378264 10378664
NC_047152.1 10512139 10512539
NC_047152.1 10526591 10526991
NC_047152.1 10542421 10542821
NC_047152.1 10558222 10558622
NC_047152.1 10610359 10610759
NC_047152.1 10703743 10704143
NC_047152.1 10733066 10733466
NC_047152.1 10808243 10808643
NC_047152.1 10836768 10837168
NC_047152.1 10929061 10929461
NC_047152.1 11034381 11034781
NC_047152.1 11181523 11181923
NC_047152.1 11202633 11203033
NC_047152.1 11244448 11244848
NC_047152.1 11244448 11244848
NC_047154.1 1487681 1863485
NC_047154.1 2172910 2173310
NC_047154.1 2254988 2255388
NC_047154.1 2273836 2274236
NC_047154.1 2834983 2835383
NC_047154.1 3022061 3022461
NC_047154.1 3077827 3078227
NC_047154.1 3099833 3100233
NC_047154.1 3130201 3130601
NC_047154.1 3387956 3388356
NC_047154.1 3420551 3420951
NC_047154.1 3555883 3556283
NC_047154.1 3746543 3746943
NC_047154.1 3902776 3903176
NC_047154.1 3983805 3984205
NC_047154.1 4462148 4462548
NC_047154.1 4536842 4537242
NC_047154.1 4811667 4812067
NC_047154.1 4885794 4886194
NC_047154.1 5047920 5048320
NC_047154.1 5330203 5330603
NC_047154.1 5622359 5622759
NC_047154.1 6222903 6223303
NC_047154.1 6234898 6235298
NC_047154.1 6353788 6354188
NC_047154.1 6506327 6506727
NC_047154.1 6562482 6562882
NC_047154.1 6726548 6726948
NC_047154.1 6946046 6946446
NC_047154.1 7499593 7499993
NC_047154.1 7830209 7830609
NC_047154.1 8033340 8033740
NC_047154.1 8245822 8246222
NC_047154.1 8678778 8679178
NC_047154.1 9066929 9067329
NC_047154.1 9463045 9463445
NC_047154.1 9646736 9647136
NC_047154.1 10243448 10243848
NC_047154.1 10411553 10411953
NC_047154.1 10673479 10673879
NC_047154.1 11062997 11063397
NC_047154.1 11209865 11210265
NC_047154.1 11302537 11302937
NC_047154.1 11362654 11363054
NC_047154.1 11595770 11596170
NC_047154.1 11778620 11779020
NC_047154.1 11869637 11870037
NC_047154.1 12101246 12101646
NC_047154.1 12126222 12126622
NC_047154.1 12160426 12160826
NC_047154.1 12864734 12865134
NC_047154.1 13286495 13286895
NC_047154.1 13391632 13392032
NC_047154.1 13829594 13829994
NC_047154.1 14040214 14040614
NC_047154.1 14384178 14384578
NC_047154.1 14428086 14428486
NC_047154.1 14677858 14678258
NC_047154.1 14757729 14758129
NC_047154.1 15027186 15027586
NC_047154.1 15052497 15052897
NC_047154.1 15101530 15101930
NC_047154.1 15394546 15394946
NC_047154.1 15918486 15918886
NC_047154.1 15977067 15977467
NC_047154.1 16899118 16899518
NC_047154.1 16914776 16915176
NC_047154.1 18247912 18248312
NC_047154.1 18306832 18307232
NC_047154.1 18554107 18554507
NC_047154.1 19786957 19787357
NC_047154.1 20013201 20013601
NC_047154.1 20024973 20025373
NC_047154.1 20394434 20394834
NC_047154.1 20777771 20778171
NC_047154.1 20820324 20820724
NC_047154.1 20841065 20841465
NC_047154.1 21245021 21245421
NC_047154.1 21274711 21275111
NC_047154.1 21349246 21349646
NC_047154.1 21361699 21362099
NC_047154.1 21703996 21704396
NC_047154.1 21772650 21773050
NC_047154.1 21869748 21870148
NC_047154.1 21945983 21946383
NC_047154.1 22019118 22019518
NC_047154.1 22331797 22332197
NC_047154.1 22646058 22646458
NC_047154.1 22730216 22730616
NC_047154.1 22768913 22769313
NC_047154.1 22920238 22920638
NC_047154.1 23265953 23266353
NC_047154.1 23278969 23279369
NC_047154.1 23307856 23308256
NC_047154.1 23416826 23417226
NC_047154.1 23478622 23479022
NC_047154.1 23717894 23718294
NC_047154.1 23825638 23826038
NC_047154.1 23936943 23937343
NC_047154.1 24157163 24157563
NC_047154.1 24177511 24177911
NC_047154.1 24485552 24485952
NC_047154.1 24516699 24517099
NC_047154.1 24877066 24877466
NC_047154.1 25055586 25055986
NC_047154.1 25066137 25066537
NC_047154.1 25162848 25163248
NC_047154.1 25222883 25223283
NC_047154.1 25280995 25281395
NC_047154.1 25308770 25309170
NC_047154.1 25454839 25455239
NC_047154.1 25592206 25592606
NC_047154.1 25616299 25616699
NC_047154.1 25647367 25647767
NC_047154.1 25710504 25710904
NC_047154.1 25826918 25827318
NC_047154.1 25842326 25842726
NC_047154.1 26025011 26025411
NC_047154.1 26062627 26063027
NC_047154.1 26153637 26154037
NC_047154.1 26203267 26203667
NC_047154.1 26479413 26479813
NC_047154.1 26490506 26490906
NC_047154.1 26574009 26574409
NC_047154.1 26669903 26670303
NC_047154.1 26686000 26686400
NC_047154.1 26855608 26856008
NC_047154.1 26926140 26926540
NC_047154.1 26999971 27000371
NC_047154.1 27012834 27013234
NC_047154.1 27340036 27340436
NC_047154.1 27359787 27360187
NC_047154.1 27388510 27388910
NC_047154.1 27826382 27826782
NC_047154.1 27977635 27978035
NC_047154.1 28006458 28006858
NC_047154.1 28017517 28017917
NC_047154.1 28048469 28048869
NC_047154.1 28111981 28112381
NC_047154.1 28304036 28304436
NC_047154.1 28363938 28364338
NC_047154.1 28363938 28364338
NC_047156.1 25359 123037
NC_047156.1 154260 154660
NC_047156.1 744120 744520
NC_047156.1 794180 794580
NC_047156.1 833390 833790
NC_047156.1 1030611 1031011
NC_047156.1 1090279 1090679
NC_047156.1 1207396 1207796
NC_047156.1 1548265 1548665
NC_047156.1 1590137 1590537
NC_047156.1 1667530 1667930
NC_047156.1 1772854 1773254
NC_047156.1 1939204 1939604
NC_047156.1 2016875 2017275
NC_047156.1 2090752 2091152
NC_047156.1 2115904 2116304
NC_047156.1 2220096 2220496
NC_047156.1 2374453 2374853
NC_047156.1 2571393 2571793
NC_047156.1 2698069 2698469
NC_047156.1 2754017 2754417
NC_047156.1 2763793 2764193
NC_047156.1 2790155 2790555
NC_047156.1 2861148 2861548
NC_047156.1 3036618 3037018
NC_047156.1 3078698 3079098
NC_047156.1 3096120 3096520
NC_047156.1 3115478 3115878
NC_047156.1 3175941 3176341
NC_047156.1 3199975 3200375
NC_047156.1 3450392 3450792
NC_047156.1 3549676 3550076
NC_047156.1 4116880 4117280
NC_047156.1 4193748 4194148
NC_047156.1 4231641 4232041
NC_047156.1 4416276 4416676
NC_047156.1 4758775 4759175
NC_047156.1 5066793 5067193
NC_047156.1 5169541 5169941
NC_047156.1 5413927 5414327
NC_047156.1 5797949 5798349
NC_047156.1 6000141 6000541
NC_047156.1 6063487 6063887
NC_047156.1 6101338 6101738
NC_047156.1 6147406 6147806
NC_047156.1 6188548 6188948
NC_047156.1 6331101 6331501
NC_047156.1 6562469 6562869
NC_047156.1 6685590 6685990
NC_047156.1 6786633 6787033
NC_047156.1 6878206 6878606
NC_047156.1 6911452 6911852
NC_047156.1 6981111 6981511
NC_047156.1 7018063 7018463
NC_047156.1 7324460 7324860
NC_047156.1 7967657 7968057
NC_047156.1 8448639 8449039
NC_047156.1 8881564 8881964
NC_047156.1 8987621 8988021
NC_047156.1 9023437 9023837
NC_047156.1 9413977 9414377
NC_047156.1 10040161 10040561
NC_047156.1 11118448 11118848
NC_047156.1 12230965 12231365
NC_047156.1 12301404 12301804
NC_047156.1 12591215 12591615
NC_047156.1 13183795 13184195
NC_047156.1 13237938 13238338
NC_047156.1 13360557 13360957
NC_047156.1 13548642 13549042
NC_047156.1 13712446 13712846
NC_047156.1 13976306 13976706
NC_047156.1 14389840 14390240
NC_047156.1 14469675 14470075
NC_047156.1 14841303 14841703
NC_047156.1 14951173 14951573
NC_047156.1 15051655 15052055
NC_047156.1 15220428 15220828
NC_047156.1 15303395 15303795
NC_047156.1 15656743 15657143
NC_047156.1 15839649 15840049
NC_047156.1 16036709 16037109
NC_047156.1 16248365 16248765
NC_047156.1 16269745 16270145
NC_047156.1 16281999 16282399
NC_047156.1 16415150 16415550
NC_047156.1 16631832 16632232
NC_047156.1 16841170 16841570
NC_047156.1 16883714 16884114
NC_047156.1 17098648 17099048
NC_047156.1 17192286 17192686
NC_047156.1 17739253 17739653
NC_047156.1 17889322 17889722
NC_047156.1 18754179 18754579
NC_047156.1 18828114 18828514
NC_047156.1 18881886 18882286
NC_047156.1 18942361 18942761
NC_047156.1 19222627 19223027
NC_047156.1 19297325 19297725
NC_047156.1 19308718 19309118
NC_047156.1 19471643 19472043
NC_047156.1 19509567 19509967
NC_047156.1 19590585 19590985
NC_047156.1 19604030 19604430
NC_047156.1 19831796 19832196
NC_047156.1 19966747 19967147
NC_047156.1 20179307 20179707
NC_047156.1 20308504 20308904
NC_047156.1 20329593 20329993
NC_047156.1 20404618 20405018
NC_047156.1 20417165 20417565
NC_047156.1 20441425 20441825
NC_047156.1 20644228 20644628
NC_047156.1 21046065 21046465
NC_047156.1 21070462 21070862
NC_047156.1 21341372 21341772
NC_047156.1 21595637 21596037
NC_047156.1 21716508 21716908
NC_047156.1 21884103 21884503
NC_047156.1 21972429 21972829
NC_047156.1 22007650 22008050
NC_047156.1 22204954 22205354
NC_047156.1 22330876 22331276
NC_047156.1 22436964 22437364
NC_047156.1 22677609 22678009
NC_047156.1 22729843 22730243
NC_047156.1 22969066 22969466
NC_047156.1 23008001 23008401
NC_047156.1 23215185 23215585
NC_047156.1 23660086 23660486
NC_047156.1 23710064 23710464
NC_047156.1 23749745 23750145
NC_047156.1 24247553 24247953
NC_047156.1 24275518 24275918
NC_047156.1 24334400 24334800
NC_047156.1 24384467 24384867
NC_047156.1 24472702 24473102
NC_047156.1 24828290 24828690
NC_047156.1 24993103 24993503
NC_047156.1 25169942 25170342
NC_047156.1 25581392 25581792
NC_047156.1 25702146 25702546
NC_047156.1 25878486 25878886
NC_047156.1 26040802 26041202
NC_047156.1 26101187 26101587
NC_047156.1 26683952 26684352
NC_047156.1 26863668 26864068
NC_047156.1 27340242 27340642
NC_047156.1 27340242 27340642
NC_047157.1 251258 818603
NC_047157.1 1072719 1073119
NC_047157.1 1273814 1274214
NC_047157.1 1556515 1556915
NC_047157.1 1611856 1612256
NC_047157.1 2289034 2289434
NC_047157.1 2306106 2306506
NC_047157.1 2381235 2381635
NC_047157.1 2498870 2499270
NC_047157.1 2614573 2614973
NC_047157.1 3280398 3280798
NC_047157.1 3336851 3337251
NC_047157.1 3669131 3669531
NC_047157.1 3985553 3985953
NC_047157.1 4180924 4181324
NC_047157.1 4315551 4315951
NC_047157.1 4869373 4869773
NC_047157.1 5082990 5083390
NC_047157.1 5492239 5492639
NC_047157.1 5557498 5557898
NC_047157.1 5790236 5790636
NC_047157.1 6053122 6053522
NC_047157.1 6167368 6167768
NC_047157.1 6307822 6308222
NC_047157.1 6463372 6463772
NC_047157.1 6700351 6700751
NC_047157.1 6879465 6879865
NC_047157.1 6960782 6961182
NC_047157.1 7315938 7316338
NC_047157.1 7503132 7503532
NC_047157.1 8050405 8050805
NC_047157.1 8117650 8118050
NC_047157.1 8150309 8150709
NC_047157.1 8186310 8186710
NC_047157.1 8216413 8216813
NC_047157.1 8522211 8522611
NC_047157.1 8679867 8680267
NC_047157.1 8724516 8724916
NC_047157.1 8809040 8809440
NC_047157.1 9439423 9439823
NC_047157.1 9489484 9489884
NC_047157.1 10754508 10754908
NC_047157.1 10848092 10848492
NC_047157.1 11046853 11047253
NC_047157.1 11084447 11084847
NC_047157.1 11393932 11394332
NC_047157.1 11617541 11617941
NC_047157.1 11887054 11887454
NC_047157.1 12018197 12018597
NC_047157.1 13422018 13422418
NC_047157.1 13485616 13486016
NC_047157.1 13964880 13965280
NC_047157.1 14130264 14130664
NC_047157.1 14207210 14207610
NC_047157.1 14246267 14246667
NC_047157.1 14397427 14397827
NC_047157.1 14673806 14674206
NC_047157.1 14873314 14873714
NC_047157.1 14904974 14905374
NC_047157.1 15133856 15134256
NC_047157.1 15587218 15587618
NC_047157.1 15670250 15670650
NC_047157.1 15988136 15988536
NC_047157.1 16200389 16200789
NC_047157.1 16555483 16555883
NC_047157.1 17241240 17241640
NC_047157.1 17848879 17849279
NC_047157.1 17883026 17883426
NC_047157.1 18044091 18044491
NC_047157.1 18418458 18418858
NC_047157.1 18594989 18595389
NC_047157.1 18651474 18651874
NC_047157.1 19220246 19220646
NC_047157.1 19549059 19549459
NC_047157.1 19967826 19968226
NC_047157.1 20027794 20028194
NC_047157.1 20180832 20181232
NC_047157.1 20199414 20199814
NC_047157.1 20312152 20312552
NC_047157.1 21211978 21212378
NC_047157.1 21386169 21386569
NC_047157.1 21404708 21405108
NC_047157.1 21465804 21466204
NC_047157.1 21805945 21806345
NC_047157.1 22115996 22116396
NC_047157.1 22214603 22215003
NC_047157.1 22494721 22495121
NC_047157.1 22749214 22749614
NC_047157.1 22815290 22815690
NC_047157.1 22843353 22843753
NC_047157.1 23142670 23143070
NC_047157.1 23574083 23574483
NC_047157.1 23715420 23715820
NC_047157.1 23750607 23751007
NC_047157.1 23779305 23779705
NC_047157.1 23840552 23840952
NC_047157.1 24032229 24032629
NC_047157.1 24083787 24084187
NC_047157.1 24101492 24101892
NC_047157.1 24110331 24110731
NC_047157.1 24156013 24156413
NC_047157.1 24191788 24192188
NC_047157.1 24243564 24243964
NC_047157.1 24312267 24312667
NC_047157.1 24414203 24414603
NC_047157.1 24639312 24639712
NC_047157.1 24648055 24648455
NC_047157.1 24659213 24659613
NC_047157.1 24703755 24704155
NC_047157.1 24946014 24946414
NC_047157.1 24972664 24973064
NC_047157.1 25154981 25155381
NC_047157.1 25245226 25245626
NC_047157.1 25587129 25587529
NC_047157.1 25615257 25615657
NC_047157.1 25651572 25651972
NC_047157.1 25677870 25678270
NC_047157.1 25709183 25709583
NC_047157.1 25831451 25831851
NC_047157.1 25890077 25890477
NC_047157.1 25929970 25930370
NC_047157.1 25975754 25976154
NC_047157.1 26037313 26037713
NC_047157.1 26082765 26083165
NC_047157.1 26178774 26179174
NC_047157.1 26210009 26210409
NC_047157.1 26356765 26357165
NC_047157.1 26372645 26373045
NC_047157.1 26495416 26495816
NC_047157.1 26514258 26514658
NC_047157.1 26530878 26531278
NC_047157.1 26550893 26551293
NC_047157.1 26639020 26639420
NC_047157.1 26651978 26652378
NC_047157.1 26691671 26692071
NC_047157.1 26725316 26725716
NC_047157.1 26760820 26761220
NC_047157.1 26796905 26797305
NC_047157.1 26938741 26939141
NC_047157.1 27024012 27024412
NC_047157.1 27048775 27049175
NC_047157.1 27110683 27111083
NC_047157.1 27563472 27563872
NC_047157.1 27663998 27664398
NC_047157.1 27808957 27809357
NC_047157.1 27953543 27953943
NC_047157.1 28038190 28038590
NC_047157.1 28329992 28330392
NC_047157.1 28329992 28330392
NC_047158.1 6134994 6135394
NC_047158.1 6214796 6215196
NC_047158.1 6230200 6230600
NC_047158.1 6257588 6257988
NC_047158.1 6257735 6258135
NC_047158.1 6479657 6480057
NC_047158.1 6557290 6557690
NC_047158.1 6617142 6617542
NC_047158.1 6623160 6623560
NC_047158.1 6669625 6670025
NC_047158.1 6715370 6715770
NC_047158.1 6719164 6719564
NC_047158.1 6719226 6719626
NC_047158.1 6788060 6788460
NC_047158.1 6812017 6812417
NC_047158.1 6996904 6997304
NC_047158.1 6996975 6997375
NC_047158.1 7059689 7060088
NC_047158.1 7109530 7109930
NC_047158.1 7116676 7117076
NC_047158.1 7116782 7117182
NC_047158.1 7157825 7158226
NC_047158.1 7187026 7187426
NC_047158.1 7230325 7230725
NC_047158.1 7271100 7271500
NC_047158.1 7376389 7376789
NC_047158.1 7376421 7376821
NC_047158.1 7510149 7510549
NC_047158.1 7510321 7510721
NC_047158.1 7579781 7580181
NC_047158.1 7579979 7580379
NC_047158.1 7616627 7617027
NC_047158.1 7656260 7656660
NC_047158.1 7656285 7656685
NC_047158.1 7702496 7702896
NC_047158.1 7702779 7703179
NC_047158.1 7832362 7832762
NC_047158.1 7891493 7891893
NC_047158.1 7895024 7895424
NC_047158.1 7908334 7908734
NC_047158.1 7908565 7908965
NC_047158.1 7908627 7909027
NC_047158.1 7983701 7984101
NC_047158.1 7983754 7984154
NC_047158.1 8091958 8092358
NC_047158.1 8129133 8129533
NC_047158.1 8129523 8129923
NC_047158.1 8143092 8143492
NC_047158.1 8203859 8204259
NC_047158.1 8203893 8204293
NC_047158.1 8270060 8270459
NC_047158.1 8423344 8423744
NC_047158.1 8431083 8431483
