CHROM MapInfo
NC_047165.1 3075729
NC_047165.1 3146533
NC_047165.1 3171233
NC_047165.1 3219033
NC_047165.1 3247290
NC_047165.1 3313002
NC_047165.1 3382659
NC_047165.1 3470786
NC_047165.1 3535247
NC_047165.1 3623360
NC_047165.1 3698860
NC_047165.1 3739211
NC_047165.1 3946431
NC_047165.1 3963920
NC_047165.1 4215048
NC_047165.1 4235001
NC_047165.1 4324410
NC_047165.1 4375411
NC_047165.1 4452059
NC_047165.1 4484252
NC_047165.1 4526593
NC_047165.1 4627479
NC_047165.1 4695033
NC_047165.1 4760653
NC_047165.1 5004273
NC_047165.1 5032777
NC_047165.1 5280378
NC_047165.1 5425064
NC_047165.1 5540544
NC_047165.1 5549352
NC_047165.1 6105816
NC_047165.1 6489688
NC_047165.1 6624320
NC_047165.1 6722758
NC_047165.1 6851101
NC_047165.1 7095601
NC_047165.1 7327236
NC_047165.1 7819941
NC_047165.1 7861087
NC_047165.1 8044293
NC_047165.1 8263832
NC_047165.1 8384652
NC_047165.1 9123800
NC_047165.1 9891192
NC_047165.1 9921591
NC_047165.1 10278253
NC_047165.1 10451750
NC_047165.1 10648037
NC_047165.1 10658599
NC_047165.1 10982200
NC_047165.1 11217603
NC_047165.1 11703736
NC_047165.1 11926293
NC_047165.1 12145040
NC_047165.1 12362651
NC_047165.1 12430937
NC_047165.1 12549678
NC_047165.1 12696794
NC_047165.1 12746408
NC_047165.1 12778018
NC_047165.1 12874530
NC_047165.1 13107904
NC_047165.1 13250980
NC_047165.1 13288946
NC_047165.1 13475253
NC_047165.1 13483857
NC_047165.1 13555306
NC_047165.1 13761136
NC_047165.1 13846856
NC_047165.1 13992234
NC_047165.1 14029331
NC_047165.1 14217672
NC_047165.1 14234879
NC_047165.1 14519510
NC_047165.1 15088288
NC_047165.1 15291280
NC_047165.1 15685452
NC_047165.1 16043600
NC_047165.1 17506793
NC_047165.1 17519427
NC_047165.1 17770195
NC_047165.1 17873193
NC_047165.1 18444253
NC_047165.1 18662809
NC_047165.1 19823464
NC_047165.1 19864108
NC_047165.1 19968000
NC_047165.1 20004282
NC_047165.1 20137770
NC_047165.1 20212702
NC_047165.1 20272429
NC_047165.1 20407685
NC_047165.1 20786950
NC_047165.1 20886672
NC_047165.1 20927390
NC_047165.1 20945799
NC_047165.1 21157549
NC_047165.1 21478565
NC_047165.1 21675432
NC_047165.1 22175175
NC_047165.1 22188701
NC_047165.1 22231208
NC_047165.1 22283072
NC_047165.1 22389251
NC_047165.1 22991934
NC_047165.1 23167467
NC_047165.1 23414702
NC_047165.1 23725216
NC_047165.1 23911624
NC_047165.1 24395191
NC_047165.1 24623255
NC_047165.1 24766550
NC_047165.1 24869739
NC_047165.1 25048159
NC_047166.1 121304
NC_047166.1 200241
NC_047166.1 375062
NC_047166.1 426867
NC_047166.1 588222
NC_047166.1 851349
NC_047166.1 866489
NC_047166.1 931976
NC_047166.1 1061523
NC_047166.1 1106389
NC_047166.1 1116223
NC_047166.1 1332924
NC_047166.1 1405239
NC_047166.1 1445599
NC_047166.1 1459401
NC_047166.1 1565313
NC_047166.1 1598552
NC_047166.1 1689243
NC_047166.1 1902470
NC_047166.1 1927892
NC_047166.1 1948542
NC_047166.1 1989516
NC_047166.1 2133329
NC_047166.1 2178367
NC_047166.1 2205250
NC_047166.1 2281771
NC_047166.1 2381748
NC_047166.1 2403200
NC_047166.1 2533396
NC_047166.1 2547296
NC_047166.1 2558425
NC_047166.1 2571008
NC_047166.1 2609567
NC_047166.1 2663216
NC_047166.1 2705000
NC_047166.1 2761307
NC_047166.1 2770450
NC_047166.1 3005110
NC_047166.1 3099490
NC_047166.1 3149785
NC_047166.1 3169079
NC_047166.1 3215938
NC_047166.1 3475225
NC_047166.1 3570401
NC_047166.1 3599159
NC_047166.1 3785581
NC_047166.1 3795455
NC_047166.1 4161259
NC_047166.1 4172504
NC_047166.1 4192052
NC_047166.1 4404630
NC_047166.1 4656784
NC_047166.1 4719487
NC_047166.1 5039721
NC_047166.1 5657251
NC_047166.1 6379751
NC_047166.1 7306050
NC_047166.1 7350127
NC_047166.1 7635234
NC_047166.1 8659780
NC_047166.1 8806537
NC_047166.1 8981904
NC_047166.1 9057680
NC_047166.1 9070393
NC_047166.1 9173925
NC_047166.1 10359741
NC_047166.1 10699378
NC_047166.1 10826413
NC_047166.1 10921232
NC_047166.1 11404055
NC_047166.1 11470427
NC_047166.1 11517904
NC_047166.1 11807701
NC_047166.1 12972420
NC_047166.1 13006499
NC_047166.1 13042538
NC_047166.1 13177628
NC_047166.1 13344252
NC_047166.1 13641169
NC_047166.1 13662839
NC_047166.1 13724627
NC_047166.1 14667433
NC_047166.1 14753545
NC_047166.1 14855665
NC_047166.1 15611054
NC_047166.1 16260810
NC_047166.1 16294814
NC_047166.1 16587359
NC_047166.1 16618950
NC_047166.1 16668561
NC_047166.1 16828485
NC_047166.1 17112962
NC_047166.1 17141621
NC_047166.1 17521710
NC_047166.1 18057520
NC_047166.1 18283750
NC_047166.1 18321537
NC_047166.1 18349214
NC_047166.1 18375558
NC_047166.1 18558738
NC_047166.1 18838983
NC_047166.1 18911700
NC_047166.1 19063735
NC_047166.1 19198834
NC_047166.1 19367509
NC_047166.1 19462406
NC_047166.1 19627707
NC_047166.1 20006683
NC_047166.1 20497962
NC_047166.1 20548016
NC_047166.1 20945911
NC_047166.1 21238245
NC_047166.1 21780997
NC_047166.1 21798360
NC_047166.1 21906174
NC_047166.1 22011432
NC_047166.1 22698658
NC_047166.1 23107922
NC_047166.1 23228610
NC_047166.1 23330609
NC_047166.1 23386893
NC_047166.1 23477097
NC_047166.1 23632232
NC_047166.1 24087022
NC_047166.1 24267711
NC_047166.1 24312643
NC_047166.1 24352256
NC_047166.1 24509713
NC_047166.1 24589040
NC_047166.1 24828006
NC_047166.1 25404499
NC_047166.1 25486744
NC_047167.1 542640
NC_047167.1 1086132
NC_047167.1 1448415
NC_047167.1 1601290
NC_047167.1 1980067
NC_047167.1 2184418
NC_047167.1 2230134
NC_047167.1 2417785
NC_047167.1 2519941
NC_047167.1 2842918
NC_047167.1 2924375
NC_047167.1 3264233
NC_047167.1 3489100
NC_047167.1 3580151
NC_047167.1 3696945
NC_047167.1 3772547
NC_047167.1 3902241
NC_047167.1 4013742
NC_047167.1 4241051
NC_047167.1 4280310
NC_047167.1 4321196
NC_047167.1 4339931
NC_047167.1 4397006
NC_047167.1 4410255
NC_047167.1 4511384
NC_047167.1 4644800
NC_047167.1 4863508
NC_047167.1 4919458
NC_047167.1 5058602
NC_047167.1 5164799
NC_047167.1 5204440
NC_047167.1 5249975
NC_047167.1 5488454
NC_047167.1 5541629
NC_047167.1 5635315
NC_047167.1 5804964
NC_047167.1 5972503
NC_047167.1 6002972
NC_047167.1 6019933
NC_047167.1 6062726
NC_047167.1 6390507
NC_047167.1 6516557
NC_047167.1 6549537
NC_047167.1 6736255
NC_047167.1 7520480
NC_047167.1 7659910
NC_047167.1 7917448
NC_047167.1 7961125
NC_047167.1 8039404
NC_047167.1 8082166
NC_047167.1 8226954
NC_047167.1 8255843
NC_047167.1 8307989
NC_047167.1 8557926
NC_047167.1 8567381
NC_047167.1 8597842
NC_047167.1 8709289
NC_047167.1 8719023
NC_047167.1 8760291
NC_047167.1 8779233
NC_047167.1 8809677
NC_047167.1 9112732
NC_047167.1 9320326
NC_047167.1 9537720
NC_047167.1 9621438
NC_047167.1 9690037
NC_047167.1 10259287
NC_047167.1 10421724
NC_047167.1 10627569
NC_047167.1 10671122
NC_047167.1 10725448
NC_047167.1 10985799
NC_047167.1 11190920
NC_047167.1 11346800
NC_047167.1 11499231
NC_047167.1 11525801
NC_047167.1 11539887
NC_047167.1 11844863
NC_047167.1 11908639
NC_047167.1 11986033
NC_047167.1 12104957
NC_047167.1 12164820
NC_047167.1 12264907
NC_047167.1 12485769
NC_047167.1 12570761
NC_047167.1 12932022
NC_047167.1 13149760
NC_047167.1 13451534
NC_047167.1 14346736
NC_047167.1 14471931
NC_047167.1 15145867
NC_047167.1 15352528
NC_047167.1 15403244
NC_047167.1 15493609
NC_047167.1 15695381
NC_047167.1 15707809
NC_047167.1 15906255
NC_047167.1 16050846
NC_047167.1 16333964
NC_047167.1 16613631
NC_047167.1 17149140
NC_047167.1 17183274
NC_047167.1 17718972
NC_047167.1 17931468
NC_047167.1 18150181
NC_047167.1 18218466
NC_047167.1 18391364
NC_047167.1 18650840
NC_047167.1 18668830
NC_047167.1 18678531
NC_047167.1 18707062
NC_047167.1 18770530
NC_047167.1 18794905
NC_047167.1 18832642
NC_047167.1 19199638
NC_047167.1 19372545
NC_047167.1 19608711
NC_047167.1 19869937
NC_047167.1 19880802
NC_047167.1 19954479
NC_047167.1 20083201
NC_047167.1 20194540
NC_047167.1 20224264
NC_047167.1 20321374
NC_047167.1 20634278
NC_047167.1 20671947
NC_047167.1 20759875
NC_047167.1 20827551
NC_047167.1 20865718
NC_047167.1 21028934
NC_047167.1 21143374
NC_047167.1 21203310
NC_047167.1 21301344
NC_047167.1 21309981
NC_047167.1 21362609
NC_047167.1 21414134
NC_047167.1 21465199
NC_047167.1 21517530
NC_047167.1 21547008
NC_047167.1 21609801
NC_047167.1 21644631
NC_047167.1 21683594
NC_047167.1 21714259
NC_047167.1 21761916
NC_047167.1 21914004
NC_047167.1 21977768
NC_047167.1 22000012
NC_047167.1 22113046
NC_047167.1 22258524
NC_047167.1 22349653
NC_047167.1 22434517
NC_047167.1 22450584
NC_047167.1 22522425
NC_047167.1 22630158
NC_047167.1 22646071
NC_047167.1 22673546
NC_047167.1 22812603
NC_047167.1 22923853
NC_047167.1 22966405
NC_047167.1 22983146
NC_047167.1 22994502
NC_047167.1 23063002
NC_047167.1 23079925
NC_047167.1 23095293
NC_047167.1 23257565
NC_047167.1 23348950
NC_047167.1 23384479
NC_047167.1 23426043
NC_047167.1 23590057
NC_047167.1 23602237
NC_047167.1 23720087
NC_047167.1 23806249
NC_047167.1 23930522
NC_047167.1 23969173
NC_047167.1 23985624
NC_047167.1 24015592
NC_047167.1 24098389
NC_047167.1 24139053
NC_047167.1 24434865
NC_047168.1 955014
NC_047168.1 965407
NC_047168.1 1008433
NC_047168.1 1026130
NC_047168.1 1141159
NC_047168.1 1246708
NC_047168.1 1420136
NC_047168.1 1794599
NC_047168.1 1936967
NC_047168.1 2172030
NC_047168.1 2356239
NC_047168.1 2518128
NC_047168.1 2708948
NC_047168.1 3025079
NC_047168.1 3064646
NC_047168.1 3779424
NC_047168.1 3793293
NC_047168.1 4026213
NC_047168.1 4193552
NC_047168.1 4511696
NC_047168.1 4545417
NC_047168.1 4704589
NC_047168.1 4754145
NC_047168.1 5708306
NC_047168.1 6029813
NC_047168.1 6178723
NC_047168.1 6238785
NC_047168.1 6654760
NC_047168.1 6697445
NC_047168.1 6932294
NC_047168.1 7035094
NC_047168.1 7141348
NC_047168.1 7216164
NC_047168.1 7412639
NC_047168.1 7442674
NC_047168.1 7570455
NC_047168.1 8304098
NC_047168.1 8604814
NC_047168.1 8830900
NC_047168.1 9009257
NC_047168.1 9595489
NC_047168.1 9692018
NC_047168.1 9918268
NC_047168.1 10312318
NC_047168.1 10321851
NC_047168.1 10375920
NC_047168.1 10395529
NC_047168.1 10582529
NC_047168.1 10641756
NC_047168.1 10832143
NC_047168.1 10850830
NC_047168.1 10887466
NC_047168.1 11006137
NC_047168.1 11072370
NC_047168.1 11143529
NC_047168.1 11413382
NC_047168.1 11805975
NC_047168.1 11909510
NC_047168.1 12334653
NC_047168.1 12393721
NC_047168.1 12521741
NC_047168.1 12738431
NC_047168.1 13079632
NC_047168.1 13099279
NC_047168.1 13400909
NC_047168.1 13490230
NC_047168.1 13808542
NC_047168.1 13838679
NC_047168.1 13853870
NC_047168.1 13868878
NC_047168.1 14068745
NC_047168.1 14146634
NC_047168.1 14157298
NC_047168.1 14279326
NC_047168.1 14323273
NC_047168.1 14409115
NC_047168.1 14444910
NC_047168.1 14489636
NC_047168.1 14501810
NC_047168.1 14543352
NC_047168.1 14578970
NC_047168.1 14660721
NC_047168.1 14838966
NC_047168.1 14898819
NC_047168.1 15137633
NC_047168.1 15376933
NC_047168.1 15633701
NC_047168.1 15865395
NC_047168.1 15888709
NC_047168.1 15897926
NC_047168.1 16026643
NC_047168.1 16192702
NC_047168.1 16213336
NC_047168.1 16307202
NC_047169.1 315526
NC_047169.1 487112
NC_047169.1 655501
NC_047169.1 762321
NC_047169.1 815519
NC_047169.1 840831
NC_047169.1 900437
NC_047169.1 973795
NC_047169.1 1129134
NC_047169.1 1259411
NC_047169.1 1385136
NC_047169.1 1397202
NC_047169.1 1550951
NC_047169.1 1559935
NC_047169.1 1572300
NC_047169.1 1719239
NC_047169.1 1914263
NC_047169.1 1975898
NC_047169.1 1988848
NC_047169.1 2010224
NC_047169.1 2052461
NC_047169.1 2113540
NC_047169.1 2134325
NC_047169.1 2156539
NC_047169.1 2235127
NC_047169.1 2267179
NC_047169.1 2285963
NC_047169.1 2336106
NC_047169.1 2429365
NC_047169.1 2526512
NC_047169.1 2556130
NC_047169.1 2573503
NC_047169.1 2682870
NC_047169.1 2711593
NC_047169.1 2745435
NC_047169.1 2834063
NC_047169.1 2935151
NC_047169.1 2968201
NC_047169.1 2989304
NC_047169.1 3095467
NC_047169.1 3126266
NC_047169.1 3162630
NC_047169.1 3569355
NC_047169.1 3588921
NC_047169.1 3607205
NC_047169.1 3650529
NC_047169.1 3686087
NC_047169.1 4080505
NC_047169.1 4239861
NC_047169.1 4507252
NC_047169.1 4557191
NC_047169.1 4621114
NC_047169.1 4656061
NC_047169.1 4718527
NC_047169.1 4733790
NC_047169.1 5017484
NC_047169.1 5233612
NC_047169.1 5589070
NC_047169.1 5667550
NC_047169.1 6120305
NC_047169.1 6153391
NC_047169.1 6516874
NC_047169.1 6540045
NC_047169.1 6827325
NC_047169.1 7947303
NC_047169.1 7999010
NC_047169.1 8021215
NC_047169.1 8169319
NC_047169.1 8195629
NC_047169.1 8306419
NC_047169.1 8601684
NC_047169.1 8630522
NC_047169.1 8740863
NC_047169.1 8792215
NC_047169.1 8850657
NC_047169.1 9069848
NC_047169.1 9101023
NC_047169.1 9553195
NC_047169.1 9835613
NC_047169.1 10048330
NC_047169.1 10196139
NC_047169.1 10236225
NC_047169.1 10391432
NC_047169.1 10657656
NC_047169.1 10947557
NC_047169.1 11112500
NC_047169.1 11178402
NC_047169.1 11208240
NC_047169.1 11228893
NC_047169.1 11354261
NC_047169.1 11710419
NC_047169.1 11828122
NC_047169.1 12157678
NC_047169.1 12557363
NC_047169.1 12629592
NC_047169.1 12685394
NC_047169.1 12974755
NC_047169.1 13246537
NC_047169.1 13569425
NC_047169.1 13602653
NC_047169.1 14423331
NC_047169.1 14448226
NC_047169.1 14522718
NC_047169.1 14877872
NC_047169.1 15085809
NC_047169.1 15152852
NC_047169.1 15485747
NC_047169.1 15508923
NC_047169.1 15637910
NC_047169.1 15710345
NC_047169.1 15751873
NC_047169.1 15863744
NC_047169.1 15884745
NC_047169.1 15898983
NC_047169.1 15998122
NC_047169.1 16067222
NC_047169.1 16146941
NC_047169.1 16167072
NC_047169.1 16195601
NC_047169.1 16223865
NC_047169.1 16323051
NC_047169.1 16375590
NC_047169.1 16451690
NC_047169.1 16497608
NC_047169.1 16721416
NC_047169.1 17505273
NC_047169.1 17546055
NC_047169.1 17625143
NC_047169.1 17900311
NC_047169.1 17967177
NC_047169.1 18158125
NC_047169.1 18268953
NC_047169.1 18378339
NC_047169.1 18532284
NC_047169.1 18548582
NC_047169.1 18642226
NC_047169.1 18691449
NC_047169.1 18714851
NC_047169.1 18929929
NC_047169.1 19027425
NC_047169.1 19077824
NC_047169.1 19147895
NC_047169.1 19294657
NC_047169.1 19307141
NC_047169.1 19851760
NC_047169.1 19986598
NC_047169.1 20004152
NC_047169.1 20303920
NC_047170.1 336128
NC_047170.1 465196
NC_047170.1 699376
NC_047170.1 725068
NC_047170.1 887626
NC_047170.1 1066438
NC_047170.1 1267523
NC_047170.1 1321779
NC_047170.1 1421971
NC_047170.1 1487926
NC_047170.1 1778989
NC_047170.1 1789071
NC_047170.1 1818500
NC_047170.1 1937030
NC_047170.1 2034882
NC_047170.1 2217358
NC_047170.1 2325745
NC_047170.1 2912054
NC_047170.1 2975560
NC_047170.1 2989086
NC_047170.1 3456573
NC_047170.1 3571259
NC_047170.1 3587986
NC_047170.1 3642923
NC_047170.1 3680703
NC_047170.1 3710554
NC_047170.1 3938524
NC_047170.1 3951544
NC_047170.1 4042915
NC_047170.1 4244457
NC_047170.1 4522176
NC_047170.1 5230432
NC_047170.1 5359956
NC_047170.1 5527531
NC_047170.1 5757712
NC_047170.1 5788564
NC_047170.1 5824632
NC_047170.1 5949156
NC_047170.1 6579960
NC_047170.1 6655633
NC_047170.1 6712817
NC_047170.1 6737587
NC_047170.1 6988797
NC_047170.1 7089039
NC_047170.1 7155549
NC_047170.1 7242474
NC_047170.1 7754333
NC_047170.1 7979787
NC_047170.1 8148530
NC_047170.1 8204908
NC_047170.1 8262273
NC_047170.1 8329572
NC_047170.1 8607893
NC_047170.1 8772313
NC_047170.1 9201680
NC_047170.1 9261823
NC_047170.1 9322415
NC_047170.1 9632211
NC_047170.1 10160418
NC_047170.1 10232898
NC_047170.1 10299137
NC_047170.1 10403617
NC_047170.1 10581601
NC_047170.1 11538565
NC_047170.1 11551957
NC_047170.1 11657698
NC_047170.1 11711193
NC_047170.1 11753649
NC_047170.1 11949684
NC_047170.1 11962082
NC_047170.1 11994768
NC_047170.1 12493082
NC_047170.1 12540914
NC_047170.1 12660219
NC_047170.1 12708875
NC_047170.1 12720530
NC_047170.1 13653552
NC_047170.1 13684044
NC_047170.1 13805628
NC_047170.1 13934377
NC_047170.1 13964370
NC_047170.1 14067829
NC_047170.1 14436925
NC_047170.1 14628888
NC_047170.1 14835344
NC_047170.1 14954783
NC_047170.1 15043070
NC_047170.1 15305013
NC_047170.1 15369656
NC_047170.1 15622560
NC_047170.1 15815718
NC_047170.1 15834241
NC_047170.1 15961039
NC_047170.1 16095560
NC_047170.1 16149313
NC_047170.1 16265357
NC_047170.1 16391609
NC_047170.1 16430310
NC_047170.1 16544574
NC_047170.1 16580361
NC_047170.1 16747819
NC_047170.1 17003190
NC_047170.1 17018007
NC_047170.1 17157039
NC_047170.1 17177536
NC_047170.1 17207535
NC_047170.1 17410861
NC_047170.1 17451418
NC_047170.1 17460513
NC_047170.1 17493752
NC_047170.1 17722084
NC_047170.1 17731500
NC_047170.1 17800279
NC_047170.1 17888228
NC_047170.1 17918899
NC_047170.1 17988804
NC_047170.1 18068960
NC_047170.1 18157963
NC_047170.1 18181992
NC_047170.1 18204250
NC_047170.1 18320476
NC_047170.1 18384197
NC_047170.1 18494905
NC_047170.1 18585751
NC_047170.1 18673338
NC_047170.1 18711247
NC_047170.1 18781582
NC_047170.1 18842359
NC_047170.1 18915193
NC_047170.1 18927990
NC_047170.1 18940686
NC_047170.1 19291631
NC_047170.1 19383977
NC_047170.1 19409871
NC_047170.1 19457673
NC_047170.1 19488252
NC_047170.1 19562301
NC_047170.1 19789582
NC_047170.1 19883032
NC_047170.1 20168472
NC_047170.1 20232711
NC_047170.1 20243031
NC_047170.1 20426049
NC_047170.1 20535141
NC_047171.1 232002
NC_047171.1 446357
NC_047171.1 537584
NC_047171.1 566887
NC_047171.1 603359
NC_047171.1 685007
NC_047171.1 949603
NC_047171.1 1042458
NC_047171.1 1059526
NC_047171.1 1093077
NC_047171.1 1286028
NC_047171.1 1351597
NC_047171.1 1387673
NC_047171.1 1449679
NC_047171.1 1596279
NC_047171.1 1677155
NC_047171.1 1725961
NC_047171.1 1767259
NC_047171.1 1858676
NC_047171.1 2203043
NC_047171.1 2212566
NC_047171.1 2229225
NC_047171.1 2638735
NC_047171.1 2666483
NC_047171.1 3064086
NC_047171.1 3122146
NC_047171.1 3212920
NC_047171.1 3401986
NC_047171.1 3624726
NC_047171.1 3727649
NC_047171.1 3755423
NC_047171.1 4100576
NC_047171.1 4230509
NC_047171.1 4379501
NC_047171.1 4425145
NC_047171.1 4451311
NC_047171.1 4498504
NC_047171.1 4765882
NC_047171.1 4971148
NC_047171.1 5005892
NC_047171.1 5051333
NC_047171.1 5463168
NC_047171.1 5756189
NC_047171.1 6341046
NC_047171.1 7072195
NC_047171.1 7336140
NC_047171.1 7633225
NC_047171.1 7754232
NC_047171.1 7895974
NC_047171.1 8299062
NC_047171.1 8327821
NC_047171.1 8582501
NC_047171.1 8658204
NC_047171.1 8956718
NC_047171.1 9242852
NC_047171.1 9282024
NC_047171.1 10013979
NC_047171.1 10347666
NC_047171.1 10388091
NC_047171.1 10970953
NC_047171.1 11351732
NC_047171.1 12386541
NC_047171.1 12642435
NC_047171.1 12720783
NC_047171.1 12740470
NC_047171.1 12967851
NC_047171.1 13212479
NC_047171.1 13427262
NC_047171.1 13450674
NC_047171.1 13598449
NC_047171.1 13615701
NC_047171.1 13717676
NC_047171.1 13732351
NC_047171.1 13759236
NC_047171.1 14392946
NC_047171.1 14441593
NC_047171.1 14504272
NC_047171.1 14566987
NC_047171.1 14689262
NC_047171.1 14791322
NC_047171.1 16008647
NC_047171.1 16044990
NC_047171.1 16097387
NC_047171.1 16140460
NC_047171.1 16176885
NC_047171.1 16307989
NC_047171.1 16814626
NC_047171.1 16893053
NC_047171.1 16945467
NC_047171.1 17117624
NC_047171.1 17819923
NC_047171.1 17892600
NC_047171.1 18405816
NC_047171.1 18460232
NC_047171.1 18519863
NC_047171.1 18804141
NC_047171.1 19129366
NC_047171.1 19145580
NC_047171.1 19166763
NC_047171.1 19861969
NC_047171.1 20077142
NC_047171.1 20344572
NC_047171.1 20429776
NC_047171.1 20621625
NC_047171.1 20811904
NC_047171.1 20948845
NC_047171.1 21342623
NC_047171.1 21466628
NC_047171.1 21596308
NC_047171.1 21736173
NC_047171.1 21961626
NC_047171.1 22348211
NC_047171.1 22519526
NC_047171.1 22744576
NC_047171.1 22873310
NC_047171.1 23787654
NC_047171.1 23822026
NC_047171.1 24632737
NC_047172.1 370859
NC_047172.1 493049
NC_047172.1 504235
NC_047172.1 699156
NC_047172.1 722715
NC_047172.1 872355
NC_047172.1 895830
NC_047172.1 984310
NC_047172.1 1186507
NC_047172.1 1228235
NC_047172.1 1330232
NC_047172.1 1451385
NC_047172.1 1528845
NC_047172.1 1684295
NC_047172.1 1694706
NC_047172.1 1711197
NC_047172.1 1728148
NC_047172.1 1759827
NC_047172.1 1783313
NC_047172.1 1808879
NC_047172.1 1953147
NC_047172.1 1976862
NC_047172.1 2007027
NC_047172.1 2086111
NC_047172.1 2132711
NC_047172.1 2166498
NC_047172.1 2313933
NC_047172.1 2369331
NC_047172.1 2386439
NC_047172.1 2415510
NC_047172.1 2464454
NC_047172.1 2617625
NC_047172.1 2637253
NC_047172.1 2701601
NC_047172.1 2842296
NC_047172.1 2851787
NC_047172.1 2882390
NC_047172.1 3038763
NC_047172.1 3085352
NC_047172.1 3234464
NC_047172.1 3342148
NC_047172.1 3357170
NC_047172.1 3404667
NC_047172.1 3556488
NC_047172.1 3576896
NC_047172.1 3604360
NC_047172.1 3657865
NC_047172.1 3723638
NC_047172.1 3779620
NC_047172.1 3851747
NC_047172.1 3888187
NC_047172.1 3914388
NC_047172.1 3973071
NC_047172.1 4253340
NC_047172.1 4333287
NC_047172.1 4348750
NC_047172.1 4370140
NC_047172.1 4427211
NC_047172.1 4633620
NC_047172.1 4730921
NC_047172.1 4835959
NC_047172.1 4872553
NC_047172.1 5013711
NC_047172.1 5086632
NC_047172.1 5138545
NC_047172.1 5164695
NC_047172.1 5281417
NC_047172.1 5443934
NC_047172.1 5668507
NC_047172.1 5698946
NC_047172.1 5769325
NC_047172.1 5778279
NC_047172.1 5828096
NC_047172.1 6098854
NC_047172.1 6524944
NC_047172.1 6603484
NC_047172.1 7296724
NC_047172.1 7864604
NC_047172.1 8029411
NC_047172.1 8113377
NC_047172.1 8153820
NC_047172.1 9028089
NC_047172.1 9050122
NC_047172.1 9130835
NC_047172.1 9157723
NC_047172.1 9169459
NC_047172.1 9456928
NC_047172.1 9600979
NC_047172.1 9761059
NC_047172.1 10292085
NC_047172.1 10364099
NC_047172.1 10636102
NC_047172.1 11081599
NC_047172.1 11206773
NC_047172.1 11254692
NC_047172.1 11459151
NC_047172.1 11491293
NC_047172.1 11537083
NC_047172.1 11623057
NC_047172.1 11753340
NC_047172.1 11951453
NC_047172.1 12055582
NC_047172.1 12178387
NC_047172.1 12551490
NC_047172.1 12757736
NC_047172.1 13173228
NC_047172.1 13200543
NC_047172.1 13398883
NC_047172.1 13408174
NC_047172.1 13436659
NC_047172.1 13666146
NC_047172.1 13754777
NC_047172.1 13806082
NC_047172.1 13869867
NC_047172.1 13895076
NC_047172.1 14040551
NC_047172.1 14581958
NC_047172.1 14614207
NC_047172.1 14709586
NC_047172.1 14772012
NC_047172.1 15031180
NC_047172.1 15054714
NC_047172.1 15133649
NC_047172.1 15258011
NC_047172.1 15272373
NC_047172.1 15307607
NC_047172.1 15502410
NC_047172.1 15560199
NC_047172.1 15595179
NC_047172.1 15806426
NC_047172.1 16315563
NC_047172.1 16417372
NC_047172.1 16926448
NC_047172.1 17189635
NC_047172.1 17239036
NC_047172.1 17303944
NC_047172.1 17373077
NC_047172.1 17436558
NC_047172.1 19332703
NC_047172.1 19478806
NC_047172.1 20058595
NC_047172.1 20083686
NC_047172.1 20154897
NC_047172.1 20176525
NC_047172.1 20230561
NC_047172.1 20260316
NC_047172.1 20389782
NC_047172.1 20476173
NC_047172.1 20492756
NC_047172.1 20741191
NC_047172.1 20805191
NC_047172.1 20840355
NC_047172.1 21955213
NC_047172.1 22251209
NC_047172.1 22301986
NC_047172.1 22724540
NC_047172.1 22844977
NC_047172.1 23705257
NC_047172.1 23779073
NC_047172.1 23866754
NC_047172.1 23893738
NC_047172.1 23934518
NC_047172.1 23954357
NC_047172.1 24096627
NC_047172.1 24361852
NC_047172.1 24697810
NC_047172.1 25021343
NC_047172.1 25093075
NC_047172.1 25454240
NC_047172.1 25679666
NC_047172.1 25917869
NC_047173.1 864626
NC_047173.1 1164821
NC_047173.1 1481738
NC_047173.1 1869329
NC_047173.1 2037122
NC_047173.1 2247292
NC_047173.1 2281824
NC_047173.1 2384563
NC_047173.1 2434046
NC_047173.1 2459948
NC_047173.1 2798138
NC_047173.1 2857323
NC_047173.1 2868172
NC_047173.1 2929752
NC_047173.1 3080687
NC_047173.1 3217129
NC_047173.1 3258218
NC_047173.1 3488416
NC_047173.1 3505835
NC_047173.1 3788570
NC_047173.1 3989213
NC_047173.1 3998095
NC_047173.1 4196083
NC_047173.1 4358867
NC_047173.1 4388671
NC_047173.1 4572775
NC_047173.1 4748519
NC_047173.1 4816452
NC_047173.1 4992515
NC_047173.1 5210251
NC_047173.1 5486740
NC_047173.1 5577980
NC_047173.1 5675313
NC_047173.1 5813692
NC_047173.1 6038137
NC_047173.1 6054289
NC_047173.1 6458930
NC_047173.1 6533633
NC_047173.1 6597811
NC_047173.1 6686285
NC_047173.1 6863513
NC_047173.1 6929041
NC_047173.1 7156000
NC_047173.1 7275028
NC_047173.1 7376157
NC_047173.1 7501737
NC_047173.1 7515607
NC_047173.1 7535011
NC_047173.1 7850174
NC_047173.1 7971853
NC_047173.1 8070662
NC_047173.1 8341568
NC_047173.1 9038960
NC_047173.1 9409604
NC_047173.1 9505096
NC_047173.1 9684773
NC_047173.1 9738732
NC_047173.1 9979047
NC_047173.1 10183453
NC_047173.1 10339193
NC_047173.1 10370296
NC_047173.1 10417472
NC_047173.1 10900300
NC_047173.1 11318184
NC_047173.1 11527277
NC_047173.1 11988591
NC_047173.1 12666471
NC_047173.1 12866660
NC_047173.1 13068933
